"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon","flag_planta","new_planta"
"41",99216236,"Alquiler de Piso en calle de l'Hospital, 1","El Raval, Barcelona","Calle de l'Hospital, 1|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de l'Hospital, 1","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1800,1950,60,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 18 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.49554194388426,0,1,0
"42",85952743,"Alquiler de Piso en paloma","El Raval, Barcelona","paloma|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","paloma","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1550,1550,65,2,2,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.34601020991329,1,0,1
"43",99216230,"Alquiler de Piso en calle de Torres i Amat, 1","El Raval, Barcelona","Calle de Torres i Amat, 1|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Torres i Amat, 1","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1900,2000,35,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 18 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.54960916515453,0,1,0
"44",85969039,"Alquiler de Piso en de la paloma","El Raval, Barcelona","de la paloma|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","de la paloma","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1550,1550,62,2,2,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.34601020991329,0,0,3
"45",99216226,"Alquiler de Piso en calle de Torres i Amat, 1","El Raval, Barcelona","Calle de Torres i Amat, 1|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Torres i Amat, 1","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1900,2000,35,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 18 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.54960916515453,0,1,0
"46",85985033,"Alquiler de Piso en de la paloma","El Raval, Barcelona","de la paloma|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","de la paloma","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1450,1550,62,2,2,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,1,0,1,"||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.27931883541462,0,0,3
"47",99216231,"Alquiler de Piso en calle de Torres i Amat, 1","El Raval, Barcelona","Calle de Torres i Amat, 1|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Torres i Amat, 1","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1900,2000,35,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 19 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.54960916515453,0,1,0
"48",86433814,"Alquiler de Piso en calle de Pelayo","La Dreta de l'Eixample, Barcelona","Calle de Pelayo|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Pelayo","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2300,2300,75,3,2,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"2","3",7.74066440191724,0,0,1
"49",100761995,"Alquiler de Piso en calle de l'Om","El Raval, Barcelona","Calle de l'Om|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de l'Om","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1250,1250,59,2,1,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 1",0,0,1,1,"||aire acondicionado||||consumo: |221 kwh/m² año|||emisiones: |56 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.13089883029635,0,0,1
"50",86793938,"Alquiler de Piso en calle Joaquín Costa","El Raval, Barcelona","Calle Joaquín Costa|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle Joaquín Costa","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1650,1750,70,3,2,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","3",7.40853056689463,0,0,1
"51",101595294,"Alquiler de Dúplex en calle de la Riereta, 35","El Raval, Barcelona","Calle de la Riereta, 35|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Riereta, 35","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1800,1800,85,2,1,0,0,"segunda mano/buen estado",2021,1,1,1,"bajo",1,1,0,1,"||aire acondicionado|||piscina|||zonas verdes||||consumo: |63 kwh/m² año|||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.49554194388426,0,0,0
"52",86811069,"Alquiler de Piso en C/Joaquín Costa","El Raval, Barcelona","C/Joaquín Costa|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","C/Joaquín Costa","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1550,1550,50,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 2",1,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.34601020991329,0,0,2
"53",100918105,"Alquiler de Piso en calle de la Riereta","El Raval, Barcelona","Calle de la Riereta|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Riereta","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2100,2100,50,1,1,1,1,"segunda mano/buen estado",1920,1,1,1,"planta 7",1,1,0,1,"||aire acondicionado|||piscina||||consumo: |101 kwh/m² año|||emisiones: |11 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.64969262371151,1,0,7
"54",86952560,"Alquiler de Piso en C/Joaquín Costa","El Raval, Barcelona","C/Joaquín Costa|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","C/Joaquín Costa","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1450,1450,50,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.27931883541462,0,0,1
"55",99216232,"Alquiler de Piso en calle de l'Hospital, 1","El Raval, Barcelona","Calle de l'Hospital, 1|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de l'Hospital, 1","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1800,2000,60,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 19 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.49554194388426,0,1,0
"56",93387074,"Alquiler de Piso en lluna","El Raval, Barcelona","lluna|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","lluna","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1915,1915,70,2,1,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,0,1,1,"||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.55747290161475,1,0,3
"57",101591145,"Alquiler de Piso en calle de Guàrdia","El Raval, Barcelona","Calle de Guàrdia|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Guàrdia","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1080,1080,47,1,1,0,0,"segunda mano/buen estado",NA,0,0,0,"0",1,0,0,1,"||aire acondicionado|||piscina|||zonas verdes||||no indicado|||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.98471632011827,0,1,0
"58",95929157,"Alquiler de Piso en calle de Sant Llàtzer","El Raval, Barcelona","Calle de Sant Llàtzer|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Sant Llàtzer","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1050,1150,50,1,1,0,1,"segunda mano/buen estado",NA,0,1,1,"0",1,0,1,1,"||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.95654544315157,1,1,0
"59",99236610,"Alquiler de Piso en calle de Pelai, 1","La Dreta de l'Eixample, Barcelona","Calle de Pelai, 1|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Pelai, 1","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",3300,3300,70,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 18 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"1","2",8.10167774745457,0,1,0
"60",97302560,"Alquiler de Piso en calle dels Tallers","El Raval, Barcelona","Calle dels Tallers|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle dels Tallers","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1290,1290,36,1,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 5",0,0,1,1,"||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.16239749735572,0,0,5
"61",99236544,"Alquiler de Piso en calle de Pelai, 1","La Dreta de l'Eixample, Barcelona","Calle de Pelai, 1|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Pelai, 1","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",4000,4000,85,3,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 19 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"1","3",8.29404964010203,0,1,0
"62",101575483,"Alquiler de Piso en rambla del Raval s/n","El Raval, Barcelona","Rambla del Raval s/n|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Rambla del Raval s/n","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1000,1000,34,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,1,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 20 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.90775527898214,0,1,0
"63",101575510,"Alquiler de Piso en calle de les Ramelleres s/n","El Raval, Barcelona","Calle de les Ramelleres s/n|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de les Ramelleres s/n","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1300,1300,55,2,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,1,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 20 minutos","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.17011954344963,0,1,0
"64",98272405,"Alquiler de Piso en calle de Gravina","El Raval, Barcelona","Calle de Gravina|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Gravina","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2800,2800,82,2,2,0,1,"segunda mano/buen estado",1890,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |93 kwh/m² año|||emisiones: |19 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 10 días","Anuncio actualizado el 26 de mayo","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.9373746961633,1,0,1
"65",101438473,"Alquiler de Piso en ronda de Sant Antoni","El Raval, Barcelona","Ronda de Sant Antoni|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Ronda de Sant Antoni","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2000,2000,90,3,1,0,1,"segunda mano/buen estado",1900,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |84 kwh/m² año|||emisiones: |20 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","3",7.60090245954208,1,0,1
"66",101437881,"Alquiler de Estudio en calle de Sant Gil","El Raval, Barcelona","Calle de Sant Gil|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Sant Gil","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1300,1400,52,0,1,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 1",0,0,0,1,"||consumo: |66 kwh/m² año|||emisiones: |47 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,1,"1","1",7.17011954344963,1,0,1
"67",100503454,"Alquiler de Piso en calle dels Tallers","El Raval, Barcelona","Calle dels Tallers|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle dels Tallers","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1200,1200,55,1,1,0,1,"segunda mano/buen estado",1900,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.09007683577609,1,0,1
"68",101607524,"Alquiler de Piso en calle de Gravina, 8","El Raval, Barcelona","Calle de Gravina, 8|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Gravina, 8","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3100,3100,94,2,2,0,1,"segunda mano/buen estado",NA,1,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |60 kwh/m² año|||emisiones: |6 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 3 días","Anuncio actualizado el 1 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",8.03915739047324,1,0,3
"69",101522083,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1547,1547,75,2,2,1,1,"segunda mano/buen estado",NA,0,0,0,"0",1,0,0,0,"||aire acondicionado|||piscina|||zonas verdes||||no indicado|||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.34407285057307,1,1,0
